INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING
460	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
461	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
462	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
463	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
464	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
465	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
466	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
467	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
468	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
469	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
470	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
471	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
472	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
473	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
474	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
475	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
476	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
477	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
478	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
479	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
480	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
481	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
482	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
483	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
484	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
485	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
486	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
487	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
488	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
489	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
490	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
491	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
492	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
493	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
494	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
495	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
496	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
497	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
498	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
499	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
500	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
501	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
502	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
503	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
504	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
505	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
